Date,Repo_Rate,Interest_Rate,Market_Rate,VIX,Treasury_10Y,Deposits,Withdrawals,Loans_Given,Loan_Repayment,HQLA,ASF,RSF,Total_Deposits_Pool,Total_Loans_Pool,LCR,NSFR,Net_Cash_Flow,Cumulative_Net_Cash_Flow,NLP,Crisis_Phase,Crisis_Name,Sentiment,News_Headline,Predicted_Survival_Days
2019-06-04,2.381774,4.681466,2.621249,15.78,2.204,254584.44,408169.1,115362.43,126541.13,20170639.82,124955503.24,64768779.36,104719526.89,71225100.01,192.6158,192.9255,-142405.97,3494426.88,23494426.88,normal,,0.00058,,195.0
2019-06-05,2.337497,3.88957,1.850319,15.44,2.1735,394432.44,334950.93,169076.71,244657.34,20311917.06,125017958.83,64700446.04,104779008.4,71149519.38,193.8548,193.2258,135062.14,3629489.03,23629489.03,normal,,0.000493,,194.0
2019-06-06,2.382271,4.402595,2.857516,15.64,2.2249,551135.12,388808.8,130521.58,148625.29,20513925.02,125188401.46,64683073.8,104941334.72,71131415.67,195.4799,193.5412,180430.02,3809919.05,23809919.05,normal,,0.000419,,193.0
2019-06-07,2.384016,4.097553,2.560109,15.64,2.1167,624303.16,292125.52,271655.7,141772.5,20771539.28,125537187.99,64797202.7,105273512.37,71261298.87,197.3102,193.7386,202294.44,4012213.49,24012213.49,normal,,0.000356,,192.0
2019-06-10,2.440278,4.099673,2.9083,15.45,2.1441,386845.22,558619.28,122194.22,198021.9,20718248.45,125356825.23,64726825.01,105101738.32,71185471.19,197.1256,193.6706,-95946.37,3916267.12,23916267.12,normal,,0.000303,,191.0
2019-06-11,2.37671,4.786153,2.070333,15.19,2.1076,604513.61,273375.01,128929.48,121977.81,21012815.09,125704520.76,64734562.53,105432876.92,71192422.86,199.3004,194.1846,324186.93,4240454.05,24240454.05,normal,,0.000257,,190.0
2019-06-12,2.388147,4.163338,2.797734,15.28,2.1172,392437.55,379126.5,228745.43,119556.17,20947775.02,125718497.36,64831290.96,105446187.96,71301612.13,198.6584,193.9164,-95878.22,4144575.83,24144575.83,normal,,0.000219,,189.0
2019-06-13,2.379819,3.957531,2.412179,15.17,2.0999,485866.16,238839.23,293386.45,277678.19,21145800.99,125977875.64,64847093.03,105693214.9,71317320.39,200.0677,194.2691,231318.67,4375894.5,24375894.5,normal,,0.000186,,188.0
2019-06-14,2.352504,3.935419,2.472506,15.0,2.0651,345306.24,358254.3,141980.91,210042.36,21197755.62,125964280.19,64785995.66,105680266.85,71249258.94,200.5839,194.4313,55113.4,4431007.9,24431007.9,normal,,0.000158,,187.0
2019-06-17,2.408548,4.677312,2.174135,15.06,2.0741,360712.94,530085.8,194863.73,141223.09,20992325.62,125786438.69,64833393.07,105510893.99,71302899.59,198.9588,194.0149,-223013.5,4207994.4,24207994.4,normal,,0.000134,,186.0
2019-06-18,2.399911,4.04931,2.409896,14.78,2.0306,543193.14,288020.65,171082.32,189930.78,21248561.4,126054369.8,64817318.72,105766066.48,71284051.13,200.9015,194.4764,274020.94,4482015.34,24482015.34,normal,,0.000114,,185.0
2019-06-19,2.401514,4.797751,2.708222,15.09,2.0811,414479.07,544335.63,298443.59,175281.67,20973830.32,125918020.41,64929250.08,105636209.92,71407213.06,198.5477,193.9311,-253018.48,4228996.86,24228996.86,normal,,0.005114,Quarterly earnings season opens with mixed results,184.0
2019-06-20,2.36166,4.12417,1.914007,14.8,2.0745,216951.94,329152.06,192397.76,148119.32,20833062.81,125800210.28,64968315.12,105524009.8,71451491.49,197.4249,193.6332,-156478.56,4072518.3,24072518.3,normal,,0.004347,,183.0
2019-06-21,2.417443,4.895296,2.118007,14.85,2.0812,314254.18,506725.75,281260.22,193466.75,20568057.34,125598115.14,65046566.27,105331538.22,71539284.97,195.2697,193.0895,-280265.05,3792253.26,23792253.26,normal,,0.003695,,182.0
2019-06-24,2.352552,4.264498,2.786963,14.72,2.0889,306574.63,317885.81,140059.61,175157.79,20619886.18,125586238.4,65013575.82,105320227.04,71504186.79,195.7828,193.1693,23787.0,3816040.25,23816040.25,normal,,0.003141,,181.0
2019-06-25,2.400673,4.303712,2.549827,14.6,2.0743,234854.37,287873.59,221520.63,217292.75,20602876.93,125530568.21,65015369.02,105267207.82,71508414.67,195.7198,193.0783,-57247.1,3758793.15,23758793.15,normal,,0.00267,,180.0
2019-06-26,2.439627,4.88725,2.414798,14.67,2.0694,512423.79,445280.75,170225.18,123981.31,20624558.2,125601068.41,65056949.39,105334350.86,71554658.54,195.8009,193.0633,20899.17,3779692.32,23779692.32,normal,,0.002269,,179.0
2019-06-27,2.364346,4.731498,2.537354,14.47,2.0478,349562.33,492817.77,207683.24,162792.93,20457991.8,125450650.2,65096271.7,105191095.42,71599548.85,194.4841,192.7156,-188145.75,3591546.58,23591546.58,normal,,0.001929,,178.0
2019-06-28,2.37514,4.321912,1.882236,14.62,2.051,233504.78,418588.8,262451.33,131833.21,20179756.98,125256311.97,65211954.64,105006011.4,71730166.97,192.1772,192.0757,-315702.14,3275844.44,23275844.44,normal,,0.001639,,177.0
2019-07-01,2.393049,4.595679,2.849029,14.16,2.0892,563366.37,341833.41,215709.63,229052.48,20479590.03,125488921.58,65196698.22,105227544.36,71716824.12,194.622,192.4774,234875.8,3510720.24,23510720.24,normal,,0.001394,,176.0
2019-07-02,2.379294,4.721848,2.241475,14.32,2.094,441092.23,357212.13,302071.3,222700.5,20498434.96,125576995.69,65267415.15,105311424.46,71796194.91,194.6459,192.4038,4509.31,3515229.55,23515229.55,normal,,0.001185,,175.0
2019-07-03,2.354908,3.915591,2.268251,14.54,2.0591,496498.89,383638.13,145469.04,215691.31,20693733.79,125695499.48,65203604.31,105424285.22,71725972.64,196.29,192.7739,183083.03,3698312.59,23698312.59,normal,,0.001007,,174.0
2019-07-04,2.394307,4.829129,2.729264,14.07,2.0646,448083.54,371197.66,259820.29,256048.27,20786951.88,125776229.65,65205993.93,105501171.1,71729744.67,197.0305,192.8906,73113.85,3771426.43,23771426.43,normal,,0.000856,,173.0
2019-07-05,2.367909,4.02528,1.898977,14.07,2.0447,506098.94,361127.81,193710.59,192003.66,20911240.78,125928449.35,65208478.93,105646142.23,71731451.6,197.9366,193.1167,143264.2,3914690.64,23914690.64,normal,,-0.119144,China property crisis deepens — Evergrande liquidation,172.0
2019-07-08,2.406677,4.573714,2.818254,14.1,2.0865,556843.95,330167.61,154226.09,122549.43,21112517.86,126166459.51,65236674.06,105872818.58,71763128.26,199.414,193.3981,194999.68,4109690.32,24109690.32,normal,,-0.101273,,171.0
2019-07-09,2.373971,4.640739,2.224613,14.01,2.0757,331564.63,479189.25,112666.24,141153.14,21013432.53,126011453.65,65210033.22,105725193.95,71734641.36,198.7552,193.2394,-119137.73,3990552.59,23990552.59,normal,,-0.086082,,170.0
2019-07-10,2.433813,4.213487,2.125335,13.98,2.1017,348076.24,437858.84,104246.58,150865.9,20993652.95,125917181.92,65166906.65,105635411.35,71688022.04,198.7369,193.2226,-43163.28,3947389.31,23947389.31,normal,,-0.073169,,169.0
2019-07-11,2.378556,4.626208,2.429247,13.95,2.0432,367295.8,606986.48,154649.18,121607.3,20723329.28,125665506.7,65196523.89,105395720.67,71721063.91,196.624,192.7488,-272732.56,3674656.76,23674656.76,normal,,-0.145169,Oil prices surge above $100 on geopolitical tensions,168.0
2019-07-12,2.390277,4.556986,2.174565,13.93,2.0532,492621.13,632770.4,268937.4,215845.09,20531752.66,125518349.97,65244223.72,105255571.4,71774156.22,195.0657,192.3823,-193241.58,3481415.18,23481415.18,normal,,-0.123394,,167.0
2019-07-15,2.419524,4.184491,2.368157,13.85,2.0648,413907.16,469812.11,196302.61,257690.5,20555106.76,125459649.77,65188081.06,105199666.45,71712768.32,195.3914,192.458,5482.95,3486898.13,23486898.13,normal,,-0.104885,,166.0
2019-07-16,2.361857,3.882198,2.067044,13.91,2.0594,402214.07,493468.21,266888.34,178350.96,20433887.93,125363832.93,65264836.07,105108412.31,71801305.7,194.4077,192.0848,-179791.52,3307106.61,23307106.61,normal,,-0.089152,,165.0
2019-07-17,2.388,4.378449,2.007747,13.98,2.0279,432519.04,514829.76,213153.41,274616.75,20427268.62,125277406.67,65208807.66,105026101.59,71739842.37,194.4971,192.1173,-20847.38,3286259.23,23286259.23,normal,,0.030848,US GDP grows 3.3% — stronger than expected,164.0
2019-07-18,2.404901,4.581995,2.683417,14.26,2.0008,567648.11,291724.98,290023.77,270965.73,20703598.65,125567125.96,65224986.65,105302024.73,71758900.41,196.6116,192.5138,256865.09,3543124.32,23543124.32,normal,,0.026221,,163.0
2019-07-19,2.327142,4.010065,2.192189,14.59,2.0222,274569.79,420594.85,111298.24,196900.34,20676555.37,125413799.65,65146275.78,105155999.67,71673298.32,196.6274,192.5111,-60422.96,3482701.35,23482701.35,normal,,0.022288,,162.0
2019-07-22,2.343351,4.480756,2.40006,14.76,1.9771,403540.89,429117.25,119426.52,197763.07,20750311.44,125386944.48,65074723.1,105130423.31,71594961.77,197.3768,192.6815,52760.19,3535461.54,23535461.54,normal,,0.018944,,161.0
2019-07-23,2.336379,4.320563,2.484481,14.79,1.9312,534156.22,326605.51,263019.8,184852.3,20862480.88,125604872.72,65145934.53,105337974.02,71673129.27,198.0528,192.8054,129383.21,3664844.75,23664844.75,normal,,0.016103,,160.0
2019-07-24,2.339764,4.196487,2.432247,15.26,1.9614,223106.67,444022.84,232990.04,163028.98,20577975.21,125372910.73,65208580.91,105117057.84,71743090.33,195.7625,192.2644,-290877.24,3373967.51,23373967.51,normal,,0.013687,,159.0
2019-07-25,2.284294,3.793459,1.985693,15.23,1.9438,572444.2,222760.78,153397.84,267197.99,21052104.84,125740078.32,65105628.47,105466741.26,71629290.18,199.6089,193.1324,463483.57,3837451.08,23837451.08,normal,,0.011634,,158.0
2019-07-26,2.273768,4.494101,2.692053,15.07,1.91,553416.04,482059.53,159195.86,119440.25,21080392.15,125815002.66,65141574.2,105538097.77,71669045.79,199.742,193.1409,31600.9,3869051.98,23869051.98,normal,,-0.108366,China property crisis deepens — Evergrande liquidation,157.0
2019-07-29,2.289955,4.594329,1.855785,16.0,1.8673,348729.09,308037.51,212614.38,270207.3,21196080.73,125857728.82,65088870.37,105578789.35,71611452.87,200.7608,193.3629,98284.5,3967336.48,23967336.48,normal,,-0.092111,,156.0
2019-07-30,2.276094,4.258089,1.846555,15.94,1.8622,465228.26,455752.4,294461.37,129344.86,21037092.6,125867678.47,65237642.61,105588265.21,71776569.38,199.237,192.9372,-155640.66,3811695.82,23811695.82,normal,,-0.078294,,155.0
2019-07-31,2.266308,4.437612,1.928491,16.16,1.8222,155119.73,507018.08,302466.92,158387.09,20579828.12,125498185.2,65365378.77,105236366.85,71920649.22,195.5581,191.9949,-495978.18,3315717.64,23315717.64,normal,,-0.528294,Commercial real estate defaults surge 40%,154.0
2019-08-01,2.259737,4.024554,2.69333,16.39,1.8247,228551.66,701625.04,285195.0,220483.41,20084358.54,125001458.14,65421503.43,104763293.47,71985360.8,191.7118,191.0709,-537784.97,2777932.66,22777932.66,normal,,-0.44905,,153.0
2019-08-02,2.227971,4.497945,1.831931,16.52,1.7714,315463.64,674321.81,149517.13,187709.02,19804618.26,124624657.06,65385084.42,104404435.3,71947168.91,189.6913,190.601,-320666.28,2457266.39,22457266.39,normal,,-0.381693,,152.0
2019-08-05,2.222246,4.303215,2.452135,17.07,1.7842,448186.29,679322.96,159663.97,255908.93,19688026.35,124381963.55,65297548.97,104173298.62,71850923.95,188.993,190.4849,-134891.71,2322374.67,22322374.67,normal,,-0.261693,US GDP grows 3.3% — stronger than expected,151.0
2019-08-06,2.214859,4.574607,2.173113,17.03,1.7274,293383.71,539175.32,248083.18,235513.28,19489356.9,124123882.36,65305877.28,103927507.01,71863493.85,187.5284,190.0654,-258361.51,2064013.16,22064013.16,normal,,-0.222439,,150.0
2019-08-07,2.183964,4.160021,2.67565,17.35,1.7671,254936.09,355186.82,203071.47,267122.27,19510776.82,124018619.09,65245350.56,103827256.27,71799443.04,187.9158,190.0804,-36199.93,2027813.23,22027813.23,normal,,-0.189073,,149.0
2019-08-08,2.231846,4.141407,2.51193,17.37,1.7214,439092.49,333060.93,206346.73,149634.48,19626160.35,124129952.23,65293088.37,103933287.83,71856155.29,188.8342,190.1119,49319.31,2077132.55,22077132.55,normal,,-0.160712,,148.0
2019-08-09,2.192598,4.29767,2.252489,17.7,1.7096,451444.04,334608.34,293734.75,214233.41,19721578.23,124252629.71,65361735.39,104050123.54,71935656.62,189.5392,190.1,37334.37,2114466.91,22114466.91,normal,,-0.136605,,147.0
2019-08-12,2.130443,4.172203,1.761523,18.15,1.6611,357821.71,444117.77,140149.44,254064.67,19754208.95,124162018.85,65258961.11,103963827.48,71821741.39,190.0104,190.2605,27619.18,2142086.09,22142086.09,normal,,-0.116114,,146.0
2019-08-13,2.161518,4.595506,1.845098,18.02,1.653,468234.67,609602.49,299314.91,173991.35,19530714.85,124013582.65,65369592.45,103822459.66,71947064.95,188.1165,189.7114,-266691.38,1875394.71,21875394.71,normal,,-0.098697,,145.0
2019-08-14,2.117864,3.788632,1.885074,18.54,1.6672,281606.95,392113.42,182664.13,250854.75,19551480.28,123897550.86,65305066.82,103711953.2,71878874.33,188.5171,189.7212,-42315.85,1833078.87,21833078.87,normal,,-0.083893,,144.0
2019-08-15,2.146765,4.559019,2.592841,18.4,1.5894,407022.3,268423.05,229455.91,209481.51,19730719.22,124043080.06,65320013.08,103850552.44,71898848.73,189.9915,189.9006,118624.84,1951703.71,21951703.71,normal,,-0.011893,Banks pass annual Fed stress tests with strong buffers,143.0
2019-08-16,2.151741,4.623795,2.511066,18.55,1.6524,300457.3,263088.01,165790.92,268737.26,19919144.15,124082317.82,65224955.91,103887921.73,71795902.39,191.7369,190.2375,140315.63,2092019.34,22092019.34,normal,,-0.011893,Bond markets trade sideways amid low volatility,142.0
2019-08-19,2.101002,3.939556,2.074437,18.15,1.642,247104.87,565581.16,191205.58,109364.96,19574672.05,123747917.71,65295820.23,103569445.44,71877743.01,189.0005,189.5189,-400316.92,1691702.43,21691702.43,normal,,-0.010109,,141.0
2019-08-20,2.135864,4.541446,1.755624,18.31,1.6183,449705.95,534433.29,239585.04,185812.75,19484241.86,123658954.0,65341811.82,103484718.1,71931515.3,188.2813,189.2493,-138499.63,1553202.8,21553202.8,normal,,-0.008592,,140.0
2019-08-21,2.121301,4.433715,2.474697,17.84,1.622,418225.88,315728.65,112767.14,228121.22,19750230.19,123766576.09,65235586.3,103587215.32,71816161.22,190.6628,189.7225,217851.3,1771054.1,21771054.1,normal,,-0.007304,,139.0
2019-08-22,2.12702,4.179358,1.677528,17.72,1.6688,574753.85,308251.96,289631.66,165296.16,19939172.07,124046403.08,65345149.47,103853717.22,71940496.72,191.9929,189.8326,142166.39,1913220.5,21913220.5,normal,,-0.006208,,138.0
2019-08-23,2.146735,4.131594,2.00173,17.67,1.6274,221820.35,476448.48,195215.98,154005.25,19686753.29,123779043.55,65380068.13,103599089.09,71981707.46,190.0282,189.3223,-295838.86,1617381.63,21617381.63,normal,,-0.005277,,137.0
2019-08-26,2.092916,4.467925,1.894372,17.31,1.6287,334743.95,562588.57,235800.64,112189.42,19374453.04,123539806.69,65489360.44,103371244.47,72105318.67,187.4259,188.641,-351455.84,1265925.8,21265925.8,normal,,-0.004485,,136.0
2019-08-27,2.079369,3.787193,2.083439,17.4,1.6681,241966.85,486140.69,228055.1,210964.39,19194867.78,123283424.16,65500658.12,103127070.63,72122409.38,186.1283,188.2171,-261264.55,1004661.24,21004661.24,normal,,-0.003813,,135.0
2019-08-28,2.073647,4.296021,1.651641,16.88,1.6566,425753.08,310309.64,298010.3,260084.97,19322062.39,123404639.77,65532307.09,103242514.07,72160334.72,187.1522,188.3111,77518.11,1082179.35,21082179.35,normal,,-0.003241,,134.0
2019-08-29,2.07231,3.936431,2.211696,16.88,1.6371,247347.28,386441.34,136098.58,284720.41,19395170.01,123258591.0,65395368.45,103103420.0,72011712.89,188.1137,188.4821,9527.76,1091707.11,21091707.11,normal,,-0.002755,,133.0
2019-08-30,2.084843,3.625429,2.49857,16.77,1.6578,256582.37,362769.63,159297.69,267838.84,19433700.93,123147094.38,65295872.57,102997232.75,71903171.74,188.6818,188.5986,2353.9,1094061.01,21094061.01,normal,,-0.002341,,132.0
2019-09-02,2.08483,3.888111,1.947413,16.8,1.642,543046.07,314213.0,264835.75,113465.64,19568440.58,123387369.11,65429241.83,103226065.82,72054541.84,189.5688,188.5814,77462.97,1171523.98,21171523.98,normal,,-0.00199,,131.0
2019-09-03,2.08058,4.529496,1.826579,16.82,1.6789,231270.04,565458.44,111038.92,226054.39,19417952.73,123036471.3,65322293.65,102891877.43,71939526.37,188.7219,188.353,-219172.92,952351.06,20952351.06,normal,,-0.001692,,130.0
2019-09-04,2.089074,4.327225,1.778213,16.42,1.6799,547548.67,265693.22,246795.42,120140.85,19614982.67,123332419.52,65434191.31,103173732.87,72066180.94,190.1161,188.4831,155200.87,1107551.94,21107551.94,normal,,0.298308,Sovereign wealth fund announces $10B bank investment,129.0
2019-09-05,2.069301,4.087794,1.92161,16.3,1.6727,551708.78,211357.4,280318.81,277848.54,19978057.84,123689788.47,65435154.85,103514084.26,72068651.21,192.9985,189.0265,337881.12,1445433.05,21445433.05,normal,,0.253562,,128.0
2019-09-06,2.096161,3.992438,2.290024,16.24,1.6715,367122.85,175876.02,158591.19,225977.7,20275645.44,123890597.65,65372559.27,103705331.09,72001264.69,195.5121,189.5147,258633.35,1704066.4,21704066.4,normal,,0.215528,,127.0
2019-09-09,2.051974,4.022759,2.258617,16.1,1.6997,482766.31,319696.65,158968.69,189894.48,20485894.68,124061820.79,65343913.37,103868400.75,71970338.91,197.2293,189.8598,193995.44,1898061.84,21898061.84,normal,,0.183199,,126.0
2019-09-10,2.110402,4.370867,2.595332,15.67,1.6719,689492.52,274045.64,112220.49,197251.83,20953520.27,124498040.01,65269027.8,104283847.63,71885307.56,200.9278,190.746,500478.22,2398540.06,22398540.06,normal,,0.155719,,125.0
2019-09-11,2.064449,4.018296,2.10506,15.75,1.6538,814469.65,179243.91,286240.09,234434.82,21512913.7,125165027.03,65316853.89,104919073.36,71937112.83,205.0429,191.6275,583420.47,2981960.53,22981960.53,normal,,0.355719,"Inflation falls to 3.0%, closer to Fed's 2% target",124.0
2019-09-12,2.031149,4.432057,2.205336,15.76,1.6827,734701.69,267184.81,183041.97,196612.67,21919771.99,125655919.75,65308351.72,105386590.24,71923542.13,207.9939,192.4041,481087.58,3463048.11,23463048.11,normal,,0.302361,,123.0
2019-09-13,2.023898,3.602596,2.051209,15.58,1.7118,598695.03,182089.69,232544.86,129635.11,22187131.4,126093355.36,65403287.3,105803195.58,72026451.88,209.7019,192.7936,313695.59,3776743.7,23776743.7,normal,,0.257007,,122.0
2019-09-16,2.042809,3.868227,1.637548,15.29,1.6639,464865.91,331674.58,124505.26,185645.13,22362805.47,126233206.25,65349194.28,105936386.91,71965312.01,211.0965,193.1672,194331.2,3971074.9,23971074.9,normal,,0.218456,,121.0
2019-09-17,2.021473,3.54617,2.331732,15.37,1.6759,740050.51,255933.59,195589.71,224867.12,22810283.91,126741529.01,65326140.4,106420503.82,71936034.6,214.3411,194.0135,513394.33,4484469.23,24484469.23,normal,,0.185687,,120.0
2019-09-18,2.033416,3.783317,1.599016,14.76,1.69,510974.41,262620.18,119400.07,137127.78,22996473.83,127002300.96,65314180.06,106668858.05,71918306.88,215.5875,194.4483,266081.94,4750551.17,24750551.17,normal,,0.157834,,119.0
2019-09-19,2.021522,3.738336,2.191133,15.23,1.6831,575422.26,364987.85,192829.7,173253.26,23112201.7,127223257.09,65335555.36,106879292.46,71937883.32,216.2458,194.7229,190857.97,4941409.14,24941409.14,normal,,0.134159,,118.0
2019-09-20,2.00354,4.328675,1.988795,14.98,1.6684,700464.52,243969.29,234490.42,184194.26,23377740.16,127702577.08,65387854.94,107335787.69,71988179.48,217.8001,195.3001,406199.07,5347608.21,25347608.21,normal,,0.114035,,117.0
2019-09-23,1.9672,4.181319,1.663434,14.68,1.7069,491360.85,292839.61,146524.92,123443.6,23442590.58,127911024.38,65414157.6,107534308.93,72011260.81,218.001,195.5403,175439.92,5523048.13,25523048.13,normal,,0.09693,,116.0
2019-09-24,1.947051,3.756683,2.110786,14.99,1.7282,554006.41,327222.6,197302.04,192482.05,23540269.84,128149147.37,65424709.82,107761092.74,72016080.79,218.4487,195.8727,221963.82,5745011.94,25745011.94,normal,,0.082391,,115.0
2019-09-25,1.961204,3.671576,1.484251,15.07,1.6933,537389.22,296501.24,207191.01,142852.4,23604800.84,128402079.75,65488215.49,108001980.71,72080419.41,218.559,196.069,176549.36,5921561.31,25921561.31,normal,,0.070032,,114.0
2019-09-26,1.979811,3.554954,1.614014,14.8,1.6757,639215.83,273897.43,157255.96,158505.1,23864500.84,128785664.07,65492434.64,108367299.11,72079170.26,220.2187,196.642,366567.54,6288128.85,26288128.85,normal,,0.059527,,113.0
2019-09-27,1.960188,3.716209,2.111016,14.92,1.6658,521225.29,323168.26,262151.52,208565.54,23872664.92,128993623.96,65547477.37,108565356.15,72132756.24,219.8921,196.7942,144471.05,6432599.91,26432599.91,normal,,0.050598,,112.0
